===============================================================================
Id,AAPL,len,datetime,open,high,low,close,volume,openinterest,adjclose,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
1121,AAPL,1121,2018-06-14 23:59:59.999989,186.45,186.47,185.16,185.72,22200879.0,0.0,185.722702,SmaCross,1121,736859.9999999999,Broker,1121,9852.900000000003,10038.620000000003,BuySell,1121,,,Trades - Net Profit/Loss,1121,,
1122,AAPL,1122,2018-06-15 23:59:59.999989,184.97,185.1,183.25,183.81,63406480.0,0.0,183.814865,SmaCross,1122,736860.9999999999,Broker,1122,9852.900000000003,10036.710000000003,BuySell,1122,,,Trades - Net Profit/Loss,1122,,
1123,AAPL,1123,2018-06-18 23:59:59.999989,182.88,184.18,182.22,183.72,18990245.0,0.0,183.717484,SmaCross,1123,736863.9999999999,Broker,1123,9852.900000000003,10036.620000000003,BuySell,1123,,,Trades - Net Profit/Loss,1123,,
1124,AAPL,1124,2018-06-19 23:59:59.999989,180.21,181.37,178.57,180.75,34496473.0,0.0,180.748672,SmaCross,1124,736864.9999999999,Broker,1124,9852.900000000003,10033.650000000003,BuySell,1124,,,Trades - Net Profit/Loss,1124,,
1125,AAPL,1125,2018-06-20 23:59:59.999989,181.39,182.22,180.79,181.54,21192651.0,0.0,181.537109,SmaCross,1125,736865.9999999999,Broker,1125,9852.900000000003,10034.440000000004,BuySell,1125,,,Trades - Net Profit/Loss,1125,,
1126,AAPL,1126,2018-06-21 23:59:59.999989,182.27,183.34,180.02,180.52,26414815.0,0.0,180.524796,SmaCross,1126,736866.9999999999,Broker,1126,9852.900000000003,10033.420000000004,BuySell,1126,,,Trades - Net Profit/Loss,1126,,
1127,AAPL,1127,2018-06-22 23:59:59.999989,181.17,181.2,179.78,180.0,27944012.0,0.0,179.99913,SmaCross,1127,736867.9999999999,Broker,1127,9852.900000000003,10032.900000000003,BuySell,1127,,,Trades - Net Profit/Loss,1127,,
1128,AAPL,1128,2018-06-25 23:59:59.999989,178.52,180.0,175.92,177.32,32528712.0,0.0,177.322327,SmaCross,1128,736870.9999999999,Broker,1128,10031.420000000004,10031.420000000004,BuySell,1128,,182.7,Trades - Net Profit/Loss,1128,,-2.369999999999976
1129,AAPL,1129,2018-06-26 23:59:59.999989,178.12,181.57,177.68,179.52,25240877.0,0.0,179.522186,SmaCross,1129,736871.9999999999,Broker,1129,10031.420000000004,10031.420000000004,BuySell,1129,,,Trades - Net Profit/Loss,1129,,
1130,AAPL,1130,2018-06-27 23:59:59.999989,180.3,182.3,179.13,179.26,25976556.0,0.0,179.259369,SmaCross,1130,736872.9999999999,Broker,1130,10031.420000000004,10031.420000000004,BuySell,1130,,,Trades - Net Profit/Loss,1130,,
1131,AAPL,1131,2018-06-28 23:59:59.999989,179.2,181.25,178.91,180.56,17839931.0,0.0,180.563736,SmaCross,1131,736873.9999999999,Broker,1131,10031.420000000004,10031.420000000004,BuySell,1131,,,Trades - Net Profit/Loss,1131,,
1132,AAPL,1132,2018-06-29 23:59:59.999989,181.33,182.21,178.04,180.18,23359309.0,0.0,180.184082,SmaCross,1132,736874.9999999999,Broker,1132,10031.420000000004,10031.420000000004,BuySell,1132,,,Trades - Net Profit/Loss,1132,,
1133,AAPL,1133,2018-07-02 23:59:59.999989,178.93,182.32,178.54,182.2,18216041.0,0.0,182.199005,SmaCross,1133,736877.9999999999,Broker,1133,10031.420000000004,10031.420000000004,BuySell,1133,,,Trades - Net Profit/Loss,1133,,
1134,AAPL,1134,2018-07-03 23:59:59.999989,182.79,182.95,178.66,179.03,14336298.0,0.0,179.025772,SmaCross,1134,736878.9999999999,Broker,1134,10031.420000000004,10031.420000000004,BuySell,1134,,,Trades - Net Profit/Loss,1134,,
1135,AAPL,1135,2018-07-05 23:59:59.999989,180.33,181.45,179.38,180.47,17058129.0,0.0,180.46637,SmaCross,1135,736880.9999999999,Broker,1135,10031.420000000004,10031.420000000004,BuySell,1135,,,Trades - Net Profit/Loss,1135,,
1136,AAPL,1136,2018-07-06 23:59:59.999989,180.49,183.42,180.27,182.97,17963215.0,0.0,182.967972,SmaCross,1136,736881.9999999999,Broker,1136,10031.420000000004,10031.420000000004,BuySell,1136,,,Trades - Net Profit/Loss,1136,,
1137,AAPL,1137,2018-07-09 23:59:59.999989,184.46,185.61,184.26,185.51,20296709.0,0.0,185.508545,SmaCross,1137,736884.9999999999,Broker,1137,10031.420000000004,10031.420000000004,BuySell,1137,,,Trades - Net Profit/Loss,1137,,
1138,AAPL,1138,2018-07-10 23:59:59.999989,185.64,186.19,185.12,185.28,16374843.0,0.0,185.284698,SmaCross,1138,736885.9999999999,Broker,1138,10031.420000000004,10031.420000000004,BuySell,1138,,,Trades - Net Profit/Loss,1138,,
1139,AAPL,1139,2018-07-11 23:59:59.999989,183.48,184.73,182.62,182.88,19346319.0,0.0,182.880386,SmaCross,1139,736886.9999999999,Broker,1139,10031.420000000004,10031.420000000004,BuySell,1139,,,Trades - Net Profit/Loss,1139,,
1140,AAPL,1140,2018-07-12 23:59:59.999989,184.49,186.32,184.27,185.95,18534310.0,0.0,185.946564,SmaCross,1140,736887.9999999999,Broker,1140,10031.420000000004,10031.420000000004,BuySell,1140,,,Trades - Net Profit/Loss,1140,,
1141,AAPL,1141,2018-07-13 23:59:59.999989,186.0,186.73,185.82,186.24,12856008.0,0.0,186.238571,SmaCross,1141,736888.9999999999,Broker,1141,10031.420000000004,10031.420000000004,BuySell,1141,,,Trades - Net Profit/Loss,1141,,
1142,AAPL,1142,2018-07-16 23:59:59.999989,186.42,187.52,185.35,185.83,15454350.0,0.0,185.829773,SmaCross,1142,736891.9999999999,Broker,1142,10031.420000000004,10031.420000000004,BuySell,1142,,,Trades - Net Profit/Loss,1142,,
1143,AAPL,1143,2018-07-17 23:59:59.999989,184.7,186.76,184.17,186.36,15959185.0,0.0,186.355377,SmaCross,1143,736892.9999999999,Broker,1143,9846.720000000003,10033.080000000004,BuySell,1143,181.40744999999998,,Trades - Net Profit/Loss,1143,,
1144,AAPL,1144,2018-07-18 23:59:59.999989,186.68,186.7,184.88,185.33,16841566.0,0.0,185.333313,SmaCross,1144,736893.9999999999,Broker,1144,9846.720000000003,10032.050000000003,BuySell,1144,,,Trades - Net Profit/Loss,1144,,
1145,AAPL,1145,2018-07-19 23:59:59.999989,184.64,187.43,184.64,186.77,20841403.0,0.0,186.773956,SmaCross,1145,736894.9999999999,Broker,1145,9846.720000000003,10033.490000000003,BuySell,1145,,,Trades - Net Profit/Loss,1145,,
1146,AAPL,1146,2018-07-20 23:59:59.999989,186.68,187.31,185.11,186.35,21241445.0,0.0,186.345688,SmaCross,1146,736895.9999999999,Broker,1146,9846.720000000003,10033.070000000003,BuySell,1146,,,Trades - Net Profit/Loss,1146,,
1147,AAPL,1147,2018-07-23 23:59:59.999989,185.61,186.85,184.52,186.51,16426523.0,0.0,186.511108,SmaCross,1147,736898.9999999999,Broker,1147,9846.720000000003,10033.230000000003,BuySell,1147,,,Trades - Net Profit/Loss,1147,,
1148,AAPL,1148,2018-07-24 23:59:59.999989,187.33,188.51,186.94,187.86,19209065.0,0.0,187.864151,SmaCross,1148,736899.9999999999,Broker,1148,9846.720000000003,10034.580000000004,BuySell,1148,,,Trades - Net Profit/Loss,1148,,
1149,AAPL,1149,2018-07-25 23:59:59.999989,187.92,189.66,187.31,189.64,17166718.0,0.0,189.635712,SmaCross,1149,736900.9999999999,Broker,1149,9846.720000000003,10036.360000000002,BuySell,1149,,,Trades - Net Profit/Loss,1149,,
1150,AAPL,1150,2018-07-26 23:59:59.999989,189.43,190.75,188.46,189.04,19597503.0,0.0,189.041946,SmaCross,1150,736901.9999999999,Broker,1150,9846.720000000003,10035.760000000004,BuySell,1150,,,Trades - Net Profit/Loss,1150,,
1151,AAPL,1151,2018-07-27 23:59:59.999989,189.8,190.0,185.04,185.9,24680770.0,0.0,185.897903,SmaCross,1151,736902.9999999999,Broker,1151,9846.720000000003,10032.620000000003,BuySell,1151,,,Trades - Net Profit/Loss,1151,,
1152,AAPL,1152,2018-07-30 23:59:59.999989,186.79,187.09,184.04,184.86,21604408.0,0.0,184.856369,SmaCross,1152,736905.9999999999,Broker,1152,9846.720000000003,10031.580000000004,BuySell,1152,,,Trades - Net Profit/Loss,1152,,
1153,AAPL,1153,2018-07-31 23:59:59.999989,185.24,187.03,184.3,185.23,40449387.0,0.0,185.226242,SmaCross,1153,736906.9999999999,Broker,1153,9846.720000000003,10031.950000000003,BuySell,1153,,,Trades - Net Profit/Loss,1153,,
1154,AAPL,1154,2018-08-01 23:59:59.999989,193.83,196.39,192.06,196.14,69792935.0,0.0,196.137955,SmaCross,1154,736907.9999999999,Broker,1154,9846.720000000003,10042.860000000002,BuySell,1154,,,Trades - Net Profit/Loss,1154,,
1155,AAPL,1155,2018-08-02 23:59:59.999989,195.24,202.83,195.02,201.87,64110009.0,0.0,201.871216,SmaCross,1155,736908.9999999999,Broker,1155,9846.720000000003,10048.590000000004,BuySell,1155,,,Trades - Net Profit/Loss,1155,,
1156,AAPL,1156,2018-08-03 23:59:59.999989,201.52,203.19,200.01,202.46,34361794.0,0.0,202.455231,SmaCross,1156,736909.9999999999,Broker,1156,9846.720000000003,10049.180000000002,BuySell,1156,,,Trades - Net Profit/Loss,1156,,
1157,AAPL,1157,2018-08-06 23:59:59.999989,202.46,203.68,201.56,203.51,26120485.0,0.0,203.5065,SmaCross,1157,736912.9999999999,Broker,1157,9846.720000000003,10050.230000000003,BuySell,1157,,,Trades - Net Profit/Loss,1157,,
1158,AAPL,1158,2018-08-07 23:59:59.999989,203.75,203.93,201.26,201.6,26286915.0,0.0,201.598648,SmaCross,1158,736913.9999999999,Broker,1158,9846.720000000003,10048.320000000003,BuySell,1158,,,Trades - Net Profit/Loss,1158,,
1159,AAPL,1159,2018-08-08 23:59:59.999989,200.57,202.28,199.08,201.73,23141304.0,0.0,201.734955,SmaCross,1159,736914.9999999999,Broker,1159,9846.720000000003,10048.450000000003,BuySell,1159,,,Trades - Net Profit/Loss,1159,,
1160,AAPL,1160,2018-08-09 23:59:59.999989,203.95,204.2,201.69,203.32,24134843.0,0.0,203.321579,SmaCross,1160,736915.9999999999,Broker,1160,9846.720000000003,10050.040000000003,BuySell,1160,,,Trades - Net Profit/Loss,1160,,
1161,AAPL,1161,2018-08-10 23:59:59.999989,202.55,204.25,201.88,202.72,25195664.0,0.0,202.715927,SmaCross,1161,736916.9999999999,Broker,1161,9846.720000000003,10049.440000000002,BuySell,1161,,,Trades - Net Profit/Loss,1161,,
1162,AAPL,1162,2018-08-13 23:59:59.999989,204.45,206.06,202.88,204.02,26505754.0,0.0,204.024841,SmaCross,1162,736919.9999999999,Broker,1162,9846.720000000003,10050.740000000003,BuySell,1162,,,Trades - Net Profit/Loss,1162,,
1163,AAPL,1163,2018-08-14 23:59:59.999989,205.28,205.68,203.43,204.88,21240715.0,0.0,204.884491,SmaCross,1163,736920.9999999999,Broker,1163,9846.720000000003,10051.600000000002,BuySell,1163,,,Trades - Net Profit/Loss,1163,,
1164,AAPL,1164,2018-08-15 23:59:59.999989,204.37,205.85,203.5,205.36,29491717.0,0.0,205.363083,SmaCross,1164,736921.9999999999,Broker,1164,9846.720000000003,10052.080000000004,BuySell,1164,,,Trades - Net Profit/Loss,1164,,
1165,AAPL,1165,2018-08-16 23:59:59.999989,206.84,208.85,206.56,208.37,29177219.0,0.0,208.371658,SmaCross,1165,736922.9999999999,Broker,1165,9846.720000000003,10055.090000000004,BuySell,1165,,,Trades - Net Profit/Loss,1165,,
1166,AAPL,1166,2018-08-17 23:59:59.999989,208.49,212.89,208.22,212.53,36268315.0,0.0,212.532806,SmaCross,1166,736923.9999999999,Broker,1166,9846.720000000003,10059.250000000004,BuySell,1166,,,Trades - Net Profit/Loss,1166,,
1167,AAPL,1167,2018-08-20 23:59:59.999989,213.04,214.1,210.12,210.46,31006965.0,0.0,210.462006,SmaCross,1167,736926.9999999999,Broker,1167,9846.720000000003,10057.180000000002,BuySell,1167,,,Trades - Net Profit/Loss,1167,,
1168,AAPL,1168,2018-08-21 23:59:59.999989,211.77,212.15,209.07,210.05,26781038.0,0.0,210.051727,SmaCross,1168,736927.9999999999,Broker,1168,9846.720000000003,10056.770000000002,BuySell,1168,,,Trades - Net Profit/Loss,1168,,
1169,AAPL,1169,2018-08-22 23:59:59.999989,209.13,211.34,208.88,210.06,19469736.0,0.0,210.061523,SmaCross,1169,736928.9999999999,Broker,1169,9846.720000000003,10056.780000000002,BuySell,1169,,,Trades - Net Profit/Loss,1169,,
1170,AAPL,1170,2018-08-23 23:59:59.999989,209.67,212.02,209.62,210.49,19331633.0,0.0,210.491318,SmaCross,1170,736929.9999999999,Broker,1170,9846.720000000003,10057.210000000003,BuySell,1170,,,Trades - Net Profit/Loss,1170,,
1171,AAPL,1171,2018-08-24 23:59:59.999989,211.58,211.87,210.12,211.15,18915173.0,0.0,211.145767,SmaCross,1171,736930.9999999999,Broker,1171,9846.720000000003,10057.870000000003,BuySell,1171,,,Trades - Net Profit/Loss,1171,,
1172,AAPL,1172,2018-08-27 23:59:59.999989,212.11,213.67,211.31,212.88,21012526.0,0.0,212.88446,SmaCross,1172,736933.9999999999,Broker,1172,9846.720000000003,10059.600000000002,BuySell,1172,,,Trades - Net Profit/Loss,1172,,
1173,AAPL,1173,2018-08-28 23:59:59.999989,213.93,215.42,213.84,214.6,23317698.0,0.0,214.603638,SmaCross,1173,736934.9999999999,Broker,1173,9846.720000000003,10061.320000000003,BuySell,1173,,,Trades - Net Profit/Loss,1173,,
1174,AAPL,1174,2018-08-29 23:59:59.999989,215.04,218.31,214.32,217.81,27902038.0,0.0,217.807571,SmaCross,1174,736935.9999999999,Broker,1174,9846.720000000003,10064.530000000002,BuySell,1174,,,Trades - Net Profit/Loss,1174,,
1175,AAPL,1175,2018-08-30 23:59:59.999989,218.07,222.97,217.24,219.81,49952545.0,0.0,219.809998,SmaCross,1175,736936.9999999999,Broker,1175,9846.720000000003,10066.530000000002,BuySell,1175,,,Trades - Net Profit/Loss,1175,,
1176,AAPL,1176,2018-08-31 23:59:59.999989,221.26,223.56,220.76,222.35,44369333.0,0.0,222.349686,SmaCross,1176,736937.9999999999,Broker,1176,9846.720000000003,10069.070000000003,BuySell,1176,,,Trades - Net Profit/Loss,1176,,
1177,AAPL,1177,2018-09-04 23:59:59.999989,223.11,223.86,221.37,223.06,28040554.0,0.0,223.062759,SmaCross,1177,736941.9999999999,Broker,1177,9846.720000000003,10069.780000000002,BuySell,1177,,,Trades - Net Profit/Loss,1177,,
1178,AAPL,1178,2018-09-05 23:59:59.999989,223.68,224.34,219.88,221.61,34124580.0,0.0,221.607346,SmaCross,1178,736942.9999999999,Broker,1178,9846.720000000003,10068.330000000004,BuySell,1178,,,Trades - Net Profit/Loss,1178,,
1179,AAPL,1179,2018-09-06 23:59:59.999989,220.98,222.08,216.17,217.92,35104309.0,0.0,217.924789,SmaCross,1179,736943.9999999999,Broker,1179,9846.720000000003,10064.640000000003,BuySell,1179,,,Trades - Net Profit/Loss,1179,,
1180,AAPL,1180,2018-09-07 23:59:59.999989,216.7,220.14,215.59,216.17,38513183.0,0.0,216.16655,SmaCross,1180,736944.9999999999,Broker,1180,9846.720000000003,10062.890000000003,BuySell,1180,,,Trades - Net Profit/Loss,1180,,
1181,AAPL,1181,2018-09-10 23:59:59.999989,215.82,216.7,211.45,213.27,40454931.0,0.0,213.265411,SmaCross,1181,736947.9999999999,Broker,1181,9846.720000000003,10059.990000000003,BuySell,1181,,,Trades - Net Profit/Loss,1181,,
1182,AAPL,1182,2018-09-11 23:59:59.999989,212.95,219.1,211.54,218.66,36597954.0,0.0,218.65741,SmaCross,1182,736948.9999999999,Broker,1182,9846.720000000003,10065.380000000003,BuySell,1182,,,Trades - Net Profit/Loss,1182,,
1183,AAPL,1183,2018-09-12 23:59:59.999989,219.72,219.78,214.74,215.94,50448957.0,0.0,215.941879,SmaCross,1183,736949.9999999999,Broker,1183,9846.720000000003,10062.660000000003,BuySell,1183,,,Trades - Net Profit/Loss,1183,,
1184,AAPL,1184,2018-09-13 23:59:59.999989,218.34,223.05,217.41,221.16,42696835.0,0.0,221.15799,SmaCross,1184,736950.9999999999,Broker,1184,9846.720000000003,10067.880000000003,BuySell,1184,,,Trades - Net Profit/Loss,1184,,
1185,AAPL,1185,2018-09-14 23:59:59.999989,220.51,221.58,217.36,218.65,32759210.0,0.0,218.647614,SmaCross,1185,736951.9999999999,Broker,1185,9846.720000000003,10065.370000000003,BuySell,1185,,,Trades - Net Profit/Loss,1185,,
1186,AAPL,1186,2018-09-17 23:59:59.999989,217.0,217.78,212.23,212.83,38078398.0,0.0,212.825882,SmaCross,1186,736954.9999999999,Broker,1186,9846.720000000003,10059.550000000003,BuySell,1186,,,Trades - Net Profit/Loss,1186,,
1187,AAPL,1187,2018-09-18 23:59:59.999989,212.74,216.7,212.08,213.18,32321456.0,0.0,213.177521,SmaCross,1187,736955.9999999999,Broker,1187,9846.720000000003,10059.900000000003,BuySell,1187,,,Trades - Net Profit/Loss,1187,,
1188,AAPL,1188,2018-09-19 23:59:59.999989,213.43,214.53,210.31,213.3,27767932.0,0.0,213.304474,SmaCross,1188,736956.9999999999,Broker,1188,9846.720000000003,10060.020000000002,BuySell,1188,,,Trades - Net Profit/Loss,1188,,
1189,AAPL,1189,2018-09-20 23:59:59.999989,215.13,217.12,214.07,214.93,27240697.0,0.0,214.92601,SmaCross,1189,736957.9999999999,Broker,1189,9846.720000000003,10061.650000000003,BuySell,1189,,,Trades - Net Profit/Loss,1189,,
1190,AAPL,1190,2018-09-21 23:59:59.999989,215.66,216.23,212.25,212.61,98532340.0,0.0,212.610977,SmaCross,1190,736958.9999999999,Broker,1190,9846.720000000003,10059.330000000004,BuySell,1190,,,Trades - Net Profit/Loss,1190,,
1191,AAPL,1191,2018-09-24 23:59:59.999989,211.79,216.13,211.6,215.67,28351055.0,0.0,215.668365,SmaCross,1191,736961.9999999999,Broker,1191,9846.720000000003,10062.390000000003,BuySell,1191,,,Trades - Net Profit/Loss,1191,,
1192,AAPL,1192,2018-09-25 23:59:59.999989,214.65,217.65,214.6,217.04,25137512.0,0.0,217.035889,SmaCross,1192,736962.9999999999,Broker,1192,9846.720000000003,10063.760000000004,BuySell,1192,,,Trades - Net Profit/Loss,1192,,
1193,AAPL,1193,2018-09-26 23:59:59.999989,215.87,218.56,214.66,215.31,24554284.0,0.0,215.306931,SmaCross,1193,736963.9999999999,Broker,1193,9846.720000000003,10062.030000000002,BuySell,1193,,,Trades - Net Profit/Loss,1193,,
1194,AAPL,1194,2018-09-27 23:59:59.999989,218.63,221.19,218.35,219.73,30897936.0,0.0,219.731857,SmaCross,1194,736964.9999999999,Broker,1194,9846.720000000003,10066.450000000003,BuySell,1194,,,Trades - Net Profit/Loss,1194,,
1195,AAPL,1195,2018-09-28 23:59:59.999989,219.58,220.6,218.82,220.5,23473922.0,0.0,220.50354,SmaCross,1195,736965.9999999999,Broker,1195,10066.300000000003,10066.300000000003,BuySell,1195,,223.90899999999996,Trades - Net Profit/Loss,1195,34.880000000000024,
1196,AAPL,1196,2018-10-01 23:59:59.999989,222.66,224.1,221.1,221.99,24161267.0,0.0,221.988266,SmaCross,1196,736968.9999999999,Broker,1196,10066.300000000003,10066.300000000003,BuySell,1196,,,Trades - Net Profit/Loss,1196,,
1197,AAPL,1197,2018-10-02 23:59:59.999989,221.98,224.66,221.37,223.96,25376863.0,0.0,223.961426,SmaCross,1197,736969.9999999999,Broker,1197,9844.320000000003,10068.280000000002,BuySell,1197,218.04945,,Trades - Net Profit/Loss,1197,,
1198,AAPL,1198,2018-10-03 23:59:59.999989,224.71,228.05,224.45,226.69,29335287.0,0.0,226.686707,SmaCross,1198,736970.9999999999,Broker,1198,9844.320000000003,10071.010000000004,BuySell,1198,,,Trades - Net Profit/Loss,1198,,
1199,AAPL,1199,2018-10-04 23:59:59.999989,225.43,226.96,221.47,222.7,32802927.0,0.0,222.70134,SmaCross,1199,736971.9999999999,Broker,1199,9844.320000000003,10067.020000000004,BuySell,1199,,,Trades - Net Profit/Loss,1199,,
1200,AAPL,1200,2018-10-05 23:59:59.999989,222.67,223.11,215.46,219.09,34377963.0,0.0,219.087158,SmaCross,1200,736972.9999999999,Broker,1200,9844.320000000003,10063.410000000003,BuySell,1200,,,Trades - Net Profit/Loss,1200,,
1201,AAPL,1201,2018-10-08 23:59:59.999989,217.06,219.59,215.09,218.58,30368347.0,0.0,218.579269,SmaCross,1201,736975.9999999999,Broker,1201,9844.320000000003,10062.900000000003,BuySell,1201,,,Trades - Net Profit/Loss,1201,,
1202,AAPL,1202,2018-10-09 23:59:59.999989,218.45,222.0,217.09,221.61,27529597.0,0.0,221.607346,SmaCross,1202,736976.9999999999,Broker,1202,9844.320000000003,10065.930000000004,BuySell,1202,,,Trades - Net Profit/Loss,1202,,
1203,AAPL,1203,2018-10-10 23:59:59.999989,220.23,221.1,211.04,211.34,42987785.0,0.0,211.34111,SmaCross,1203,736977.9999999999,Broker,1203,9844.320000000003,10055.660000000003,BuySell,1203,,,Trades - Net Profit/Loss,1203,,
1204,AAPL,1204,2018-10-11 23:59:59.999989,209.54,214.41,207.39,209.48,54385983.0,0.0,209.475433,SmaCross,1204,736978.9999999999,Broker,1204,9844.320000000003,10053.800000000003,BuySell,1204,,,Trades - Net Profit/Loss,1204,,
1205,AAPL,1205,2018-10-12 23:59:59.999989,215.31,217.71,211.81,216.96,41295833.0,0.0,216.957748,SmaCross,1205,736979.9999999999,Broker,1205,9844.320000000003,10061.280000000002,BuySell,1205,,,Trades - Net Profit/Loss,1205,,
1206,AAPL,1206,2018-10-15 23:59:59.999989,216.03,216.68,212.23,212.32,31522219.0,0.0,212.317917,SmaCross,1206,736982.9999999999,Broker,1206,9844.320000000003,10056.640000000003,BuySell,1206,,,Trades - Net Profit/Loss,1206,,
1207,AAPL,1207,2018-10-16 23:59:59.999989,213.85,217.82,211.73,217.0,29877054.0,0.0,216.996811,SmaCross,1207,736983.9999999999,Broker,1207,9844.320000000003,10061.320000000003,BuySell,1207,,,Trades - Net Profit/Loss,1207,,
1208,AAPL,1208,2018-10-17 23:59:59.999989,217.14,217.48,214.25,216.06,23428875.0,0.0,216.059097,SmaCross,1208,736984.9999999999,Broker,1208,9844.320000000003,10060.380000000003,BuySell,1208,,,Trades - Net Profit/Loss,1208,,
1209,AAPL,1209,2018-10-18 23:59:59.999989,212.81,214.64,208.06,211.01,33355037.0,0.0,211.008987,SmaCross,1209,736985.9999999999,Broker,1209,10057.130000000003,10057.130000000003,BuySell,1209,,217.85959999999997,Trades - Net Profit/Loss,1209,,-9.169999999999987
1210,AAPL,1210,2018-10-19 23:59:59.999989,213.0,216.13,212.39,214.22,33864248.0,0.0,214.222672,SmaCross,1210,736986.9999999999,Broker,1210,10057.130000000003,10057.130000000003,BuySell,1210,,,Trades - Net Profit/Loss,1210,,
1211,AAPL,1211,2018-10-22 23:59:59.999989,214.69,218.18,213.86,215.53,29475848.0,0.0,215.531601,SmaCross,1211,736989.9999999999,Broker,1211,10057.130000000003,10057.130000000003,BuySell,1211,,,Trades - Net Profit/Loss,1211,,
1212,AAPL,1212,2018-10-23 23:59:59.999989,210.82,218.07,209.72,217.56,39688448.0,0.0,217.563354,SmaCross,1212,736990.9999999999,Broker,1212,10057.130000000003,10057.130000000003,BuySell,1212,,,Trades - Net Profit/Loss,1212,,
1213,AAPL,1213,2018-10-24 23:59:59.999989,217.44,219.03,209.56,210.1,41897387.0,0.0,210.100586,SmaCross,1213,736991.9999999999,Broker,1213,10057.130000000003,10057.130000000003,BuySell,1213,,,Trades - Net Profit/Loss,1213,,
1214,AAPL,1214,2018-10-25 23:59:59.999989,212.66,216.24,211.72,214.7,30564807.0,0.0,214.70134,SmaCross,1214,736992.9999999999,Broker,1214,10057.130000000003,10057.130000000003,BuySell,1214,,,Trades - Net Profit/Loss,1214,,
1215,AAPL,1215,2018-10-26 23:59:59.999989,210.89,215.08,207.74,211.28,48380678.0,0.0,211.282532,SmaCross,1215,736993.9999999999,Broker,1215,10057.130000000003,10057.130000000003,BuySell,1215,,,Trades - Net Profit/Loss,1215,,
1216,AAPL,1216,2018-10-29 23:59:59.999989,214.11,214.59,201.31,207.32,47026366.0,0.0,207.316696,SmaCross,1216,736996.9999999999,Broker,1216,10057.130000000003,10057.130000000003,BuySell,1216,,,Trades - Net Profit/Loss,1216,,
1217,AAPL,1217,2018-10-30 23:59:59.999989,206.25,210.19,204.42,208.35,37530592.0,0.0,208.352112,SmaCross,1217,736997.9999999999,Broker,1217,10057.130000000003,10057.130000000003,BuySell,1217,,,Trades - Net Profit/Loss,1217,,
1218,AAPL,1218,2018-10-31 23:59:59.999989,211.85,215.34,211.6,213.78,39269836.0,0.0,213.783142,SmaCross,1218,736998.9999999999,Broker,1218,10057.130000000003,10057.130000000003,BuySell,1218,,,Trades - Net Profit/Loss,1218,,
1219,AAPL,1219,2018-11-01 23:59:59.999989,213.97,217.2,211.78,217.07,59708246.0,0.0,217.065186,SmaCross,1219,736999.9999999999,Broker,1219,10057.130000000003,10057.130000000003,BuySell,1219,,,Trades - Net Profit/Loss,1219,,
1220,AAPL,1220,2018-11-02 23:59:59.999989,204.69,208.69,200.66,202.67,93497555.0,0.0,202.667099,SmaCross,1220,737000.9999999999,Broker,1220,10057.130000000003,10057.130000000003,BuySell,1220,,,Trades - Net Profit/Loss,1220,,
1221,AAPL,1221,2018-11-05 23:59:59.999989,199.56,199.65,193.57,196.91,67734943.0,0.0,196.913727,SmaCross,1221,737003.9999999999,Broker,1221,10057.130000000003,10057.130000000003,BuySell,1221,,,Trades - Net Profit/Loss,1221,,
1222,AAPL,1222,2018-11-06 23:59:59.999989,197.24,199.97,197.01,199.04,32640046.0,0.0,199.043182,SmaCross,1222,737004.9999999999,Broker,1222,10057.130000000003,10057.130000000003,BuySell,1222,,,Trades - Net Profit/Loss,1222,,
1223,AAPL,1223,2018-11-07 23:59:59.999989,201.19,205.19,199.39,205.08,34218156.0,0.0,205.079803,SmaCross,1223,737005.9999999999,Broker,1223,10057.130000000003,10057.130000000003,BuySell,1223,,,Trades - Net Profit/Loss,1223,,
1224,AAPL,1224,2018-11-08 23:59:59.999989,205.82,205.96,202.66,204.36,25874625.0,0.0,204.364258,SmaCross,1224,737006.9999999999,Broker,1224,10057.130000000003,10057.130000000003,BuySell,1224,,,Trades - Net Profit/Loss,1224,,
1225,AAPL,1225,2018-11-09 23:59:59.999989,201.48,201.93,198.25,200.42,35059585.0,0.0,200.423798,SmaCross,1225,737007.9999999999,Broker,1225,10057.130000000003,10057.130000000003,BuySell,1225,,,Trades - Net Profit/Loss,1225,,
1226,AAPL,1226,2018-11-12 23:59:59.999989,195.06,195.9,189.96,190.33,52167835.0,0.0,190.327621,SmaCross,1226,737010.9999999999,Broker,1226,10057.130000000003,10057.130000000003,BuySell,1226,,,Trades - Net Profit/Loss,1226,,
1227,AAPL,1227,2018-11-13 23:59:59.999989,187.84,193.28,187.66,188.43,47829379.0,0.0,188.426025,SmaCross,1227,737011.9999999999,Broker,1227,10057.130000000003,10057.130000000003,BuySell,1227,,,Trades - Net Profit/Loss,1227,,
1228,AAPL,1228,2018-11-14 23:59:59.999989,190.06,190.63,182.25,183.1,62028459.0,0.0,183.103485,SmaCross,1228,737012.9999999999,Broker,1228,10057.130000000003,10057.130000000003,BuySell,1228,,,Trades - Net Profit/Loss,1228,,
1229,AAPL,1229,2018-11-15 23:59:59.999989,184.66,188.17,183.2,187.62,47417122.0,0.0,187.622253,SmaCross,1229,737013.9999999999,Broker,1229,10057.130000000003,10057.130000000003,BuySell,1229,,,Trades - Net Profit/Loss,1229,,
