===============================================================================
Id,AMZN,len,datetime,open,high,low,close,volume,openinterest,adjclose,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
798,AMZN,798,2017-03-03 23:59:59.999989,847.2,851.99,846.27,849.88,1941100.0,0.0,849.880005,SmaCross,798,736391.9999999999,Broker,798,9484.21,10334.089999999998,BuySell,798,,,Trades - Net Profit/Loss,798,,
799,AMZN,799,2017-03-06 23:59:59.999989,845.23,848.49,841.12,846.61,2610400.0,0.0,846.609985,SmaCross,799,736394.9999999999,Broker,799,9484.21,10330.82,BuySell,799,,,Trades - Net Profit/Loss,799,,
800,AMZN,800,2017-03-07 23:59:59.999989,845.48,848.46,843.75,846.02,2247600.0,0.0,846.02002,SmaCross,800,736395.9999999999,Broker,800,9484.21,10330.23,BuySell,800,,,Trades - Net Profit/Loss,800,,
801,AMZN,801,2017-03-08 23:59:59.999989,848.0,853.07,846.79,850.5,2286500.0,0.0,850.5,SmaCross,801,736396.9999999999,Broker,801,9484.21,10334.71,BuySell,801,,,Trades - Net Profit/Loss,801,,
802,AMZN,802,2017-03-09 23:59:59.999989,851.0,856.4,850.31,853.0,2048200.0,0.0,853.0,SmaCross,802,736397.9999999999,Broker,802,9484.21,10337.21,BuySell,802,,,Trades - Net Profit/Loss,802,,
803,AMZN,803,2017-03-10 23:59:59.999989,857.0,857.35,851.72,852.46,2436400.0,0.0,852.460022,SmaCross,803,736398.9999999999,Broker,803,9484.21,10336.669999999998,BuySell,803,,,Trades - Net Profit/Loss,803,,
804,AMZN,804,2017-03-13 23:59:59.999989,851.77,855.69,851.71,854.59,1909700.0,0.0,854.590027,SmaCross,804,736401.9999999999,Broker,804,9484.21,10338.8,BuySell,804,,,Trades - Net Profit/Loss,804,,
805,AMZN,805,2017-03-14 23:59:59.999989,853.55,853.75,847.55,852.53,2130600.0,0.0,852.530029,SmaCross,805,736402.9999999999,Broker,805,9484.21,10336.74,BuySell,805,,,Trades - Net Profit/Loss,805,,
806,AMZN,806,2017-03-15 23:59:59.999989,854.33,854.45,847.11,852.97,2562200.0,0.0,852.969971,SmaCross,806,736403.9999999999,Broker,806,9484.21,10337.179999999998,BuySell,806,,,Trades - Net Profit/Loss,806,,
807,AMZN,807,2017-03-16 23:59:59.999989,855.3,855.5,850.51,853.42,1842300.0,0.0,853.419983,SmaCross,807,736404.9999999999,Broker,807,9484.21,10337.63,BuySell,807,,,Trades - Net Profit/Loss,807,,
808,AMZN,808,2017-03-17 23:59:59.999989,853.49,853.83,850.64,852.31,3384400.0,0.0,852.309998,SmaCross,808,736405.9999999999,Broker,808,9484.21,10336.519999999999,BuySell,808,,,Trades - Net Profit/Loss,808,,
809,AMZN,809,2017-03-20 23:59:59.999989,851.51,857.8,851.01,856.97,2282700.0,0.0,856.969971,SmaCross,809,736408.9999999999,Broker,809,9484.21,10341.179999999998,BuySell,809,,,Trades - Net Profit/Loss,809,,
810,AMZN,810,2017-03-21 23:59:59.999989,858.84,862.8,841.31,843.2,4382900.0,0.0,843.200012,SmaCross,810,736409.9999999999,Broker,810,9484.21,10327.41,BuySell,810,,,Trades - Net Profit/Loss,810,,
811,AMZN,811,2017-03-22 23:59:59.999989,840.43,849.37,839.05,848.06,2658700.0,0.0,848.059998,SmaCross,811,736410.9999999999,Broker,811,9484.21,10332.269999999999,BuySell,811,,,Trades - Net Profit/Loss,811,,
812,AMZN,812,2017-03-23 23:59:59.999989,848.2,850.89,844.8,847.38,1953000.0,0.0,847.380005,SmaCross,812,736411.9999999999,Broker,812,9484.21,10331.589999999998,BuySell,812,,,Trades - Net Profit/Loss,812,,
813,AMZN,813,2017-03-24 23:59:59.999989,851.68,851.8,843.53,845.61,2138300.0,0.0,845.609985,SmaCross,813,736412.9999999999,Broker,813,9484.21,10329.82,BuySell,813,,,Trades - Net Profit/Loss,813,,
814,AMZN,814,2017-03-27 23:59:59.999989,838.07,850.3,833.5,846.82,2755800.0,0.0,846.820007,SmaCross,814,736415.9999999999,Broker,814,9484.21,10331.029999999999,BuySell,814,,,Trades - Net Profit/Loss,814,,
815,AMZN,815,2017-03-28 23:59:59.999989,851.75,858.46,850.1,856.0,3041600.0,0.0,856.0,SmaCross,815,736416.9999999999,Broker,815,9484.21,10340.21,BuySell,815,,,Trades - Net Profit/Loss,815,,
816,AMZN,816,2017-03-29 23:59:59.999989,859.05,876.44,859.02,874.32,4485800.0,0.0,874.320007,SmaCross,816,736417.9999999999,Broker,816,9484.21,10358.529999999999,BuySell,816,,,Trades - Net Profit/Loss,816,,
817,AMZN,817,2017-03-30 23:59:59.999989,874.95,877.06,871.66,876.34,2762700.0,0.0,876.340027,SmaCross,817,736418.9999999999,Broker,817,9484.21,10360.55,BuySell,817,,,Trades - Net Profit/Loss,817,,
818,AMZN,818,2017-03-31 23:59:59.999989,877.0,890.35,876.65,886.54,3957600.0,0.0,886.539978,SmaCross,818,736419.9999999999,Broker,818,9484.21,10370.75,BuySell,818,,,Trades - Net Profit/Loss,818,,
819,AMZN,819,2017-04-03 23:59:59.999989,888.0,893.49,885.42,891.51,3422300.0,0.0,891.51001,SmaCross,819,736422.9999999999,Broker,819,9484.21,10375.72,BuySell,819,,,Trades - Net Profit/Loss,819,,
820,AMZN,820,2017-04-04 23:59:59.999989,891.5,908.54,890.28,906.83,4984700.0,0.0,906.830017,SmaCross,820,736423.9999999999,Broker,820,9484.21,10391.039999999999,BuySell,820,,,Trades - Net Profit/Loss,820,,
821,AMZN,821,2017-04-05 23:59:59.999989,910.82,923.72,905.62,909.28,7508400.0,0.0,909.280029,SmaCross,821,736424.9999999999,Broker,821,9484.21,10393.49,BuySell,821,,,Trades - Net Profit/Loss,821,,
822,AMZN,822,2017-04-06 23:59:59.999989,913.8,917.19,894.49,898.28,6344100.0,0.0,898.280029,SmaCross,822,736425.9999999999,Broker,822,9484.21,10382.49,BuySell,822,,,Trades - Net Profit/Loss,822,,
823,AMZN,823,2017-04-07 23:59:59.999989,899.65,900.09,889.31,894.88,3710900.0,0.0,894.880005,SmaCross,823,736426.9999999999,Broker,823,9484.21,10379.089999999998,BuySell,823,,,Trades - Net Profit/Loss,823,,
824,AMZN,824,2017-04-10 23:59:59.999989,899.63,908.51,899.0,907.04,3184300.0,0.0,907.039978,SmaCross,824,736429.9999999999,Broker,824,9484.21,10391.25,BuySell,824,,,Trades - Net Profit/Loss,824,,
825,AMZN,825,2017-04-11 23:59:59.999989,907.04,911.24,897.5,902.36,3012700.0,0.0,902.359985,SmaCross,825,736430.9999999999,Broker,825,9484.21,10386.57,BuySell,825,,,Trades - Net Profit/Loss,825,,
826,AMZN,826,2017-04-12 23:59:59.999989,903.09,904.09,895.25,896.23,2456100.0,0.0,896.22998,SmaCross,826,736431.9999999999,Broker,826,9484.21,10380.439999999999,BuySell,826,,,Trades - Net Profit/Loss,826,,
827,AMZN,827,2017-04-13 23:59:59.999989,891.45,894.97,884.49,884.67,3174600.0,0.0,884.669983,SmaCross,827,736432.9999999999,Broker,827,9484.21,10368.88,BuySell,827,,,Trades - Net Profit/Loss,827,,
828,AMZN,828,2017-04-17 23:59:59.999989,887.5,902.38,887.5,901.99,2854700.0,0.0,901.98999,SmaCross,828,736436.9999999999,Broker,828,9484.21,10386.199999999999,BuySell,828,,,Trades - Net Profit/Loss,828,,
829,AMZN,829,2017-04-18 23:59:59.999989,900.99,909.61,900.78,903.78,2999200.0,0.0,903.780029,SmaCross,829,736437.9999999999,Broker,829,9484.21,10387.99,BuySell,829,,,Trades - Net Profit/Loss,829,,
830,AMZN,830,2017-04-19 23:59:59.999989,907.84,910.5,897.37,899.2,2870200.0,0.0,899.200012,SmaCross,830,736438.9999999999,Broker,830,9484.21,10383.41,BuySell,830,,,Trades - Net Profit/Loss,830,,
831,AMZN,831,2017-04-20 23:59:59.999989,899.7,905.32,896.29,902.06,2814400.0,0.0,902.059998,SmaCross,831,736439.9999999999,Broker,831,9484.21,10386.269999999999,BuySell,831,,,Trades - Net Profit/Loss,831,,
832,AMZN,832,2017-04-21 23:59:59.999989,902.67,903.65,896.77,898.53,2420500.0,0.0,898.530029,SmaCross,832,736440.9999999999,Broker,832,9484.21,10382.74,BuySell,832,,,Trades - Net Profit/Loss,832,,
833,AMZN,833,2017-04-24 23:59:59.999989,908.68,909.99,903.82,907.41,3122900.0,0.0,907.409973,SmaCross,833,736443.9999999999,Broker,833,9484.21,10391.619999999999,BuySell,833,,,Trades - Net Profit/Loss,833,,
834,AMZN,834,2017-04-25 23:59:59.999989,907.04,909.48,903.0,907.62,3380600.0,0.0,907.619995,SmaCross,834,736444.9999999999,Broker,834,9484.21,10391.83,BuySell,834,,,Trades - Net Profit/Loss,834,,
835,AMZN,835,2017-04-26 23:59:59.999989,910.3,915.75,907.56,909.29,2608900.0,0.0,909.289978,SmaCross,835,736445.9999999999,Broker,835,9484.21,10393.5,BuySell,835,,,Trades - Net Profit/Loss,835,,
836,AMZN,836,2017-04-27 23:59:59.999989,914.39,921.86,912.11,918.38,5305500.0,0.0,918.380005,SmaCross,836,736446.9999999999,Broker,836,9484.21,10402.589999999998,BuySell,836,,,Trades - Net Profit/Loss,836,,
837,AMZN,837,2017-04-28 23:59:59.999989,948.83,949.59,924.33,924.99,7364700.0,0.0,924.98999,SmaCross,837,736447.9999999999,Broker,837,9484.21,10409.199999999999,BuySell,837,,,Trades - Net Profit/Loss,837,,
838,AMZN,838,2017-05-01 23:59:59.999989,927.8,954.4,927.8,948.23,5466500.0,0.0,948.22998,SmaCross,838,736450.9999999999,Broker,838,9484.21,10432.439999999999,BuySell,838,,,Trades - Net Profit/Loss,838,,
839,AMZN,839,2017-05-02 23:59:59.999989,946.65,950.1,941.41,946.94,3848800.0,0.0,946.940002,SmaCross,839,736451.9999999999,Broker,839,9484.21,10431.15,BuySell,839,,,Trades - Net Profit/Loss,839,,
840,AMZN,840,2017-05-03 23:59:59.999989,946.0,946.0,935.9,941.03,3582700.0,0.0,941.030029,SmaCross,840,736452.9999999999,Broker,840,9484.21,10425.24,BuySell,840,,,Trades - Net Profit/Loss,840,,
841,AMZN,841,2017-05-04 23:59:59.999989,944.75,945.0,934.22,937.53,2418400.0,0.0,937.530029,SmaCross,841,736453.9999999999,Broker,841,9484.21,10421.74,BuySell,841,,,Trades - Net Profit/Loss,841,,
842,AMZN,842,2017-05-05 23:59:59.999989,940.52,940.79,930.3,934.15,2866400.0,0.0,934.150024,SmaCross,842,736454.9999999999,Broker,842,9484.21,10418.359999999999,BuySell,842,,,Trades - Net Profit/Loss,842,,
843,AMZN,843,2017-05-08 23:59:59.999989,940.95,949.05,939.21,949.04,3415700.0,0.0,949.039978,SmaCross,843,736457.9999999999,Broker,843,9484.21,10433.25,BuySell,843,,,Trades - Net Profit/Loss,843,,
844,AMZN,844,2017-05-09 23:59:59.999989,952.8,957.89,950.2,952.82,3262100.0,0.0,952.820007,SmaCross,844,736458.9999999999,Broker,844,9484.21,10437.029999999999,BuySell,844,,,Trades - Net Profit/Loss,844,,
845,AMZN,845,2017-05-10 23:59:59.999989,953.5,953.75,945.0,948.95,2096500.0,0.0,948.950012,SmaCross,845,736459.9999999999,Broker,845,9484.21,10433.16,BuySell,845,,,Trades - Net Profit/Loss,845,,
846,AMZN,846,2017-05-11 23:59:59.999989,945.11,950.29,940.78,947.62,2194100.0,0.0,947.619995,SmaCross,846,736460.9999999999,Broker,846,9484.21,10431.83,BuySell,846,,,Trades - Net Profit/Loss,846,,
847,AMZN,847,2017-05-12 23:59:59.999989,954.5,962.79,951.53,961.35,3625900.0,0.0,961.349976,SmaCross,847,736461.9999999999,Broker,847,9484.21,10445.56,BuySell,847,,,Trades - Net Profit/Loss,847,,
848,AMZN,848,2017-05-15 23:59:59.999989,958.73,963.15,956.06,957.97,4270600.0,0.0,957.969971,SmaCross,848,736464.9999999999,Broker,848,9484.21,10442.179999999998,BuySell,848,,,Trades - Net Profit/Loss,848,,
849,AMZN,849,2017-05-16 23:59:59.999989,961.0,970.06,960.91,966.07,3126100.0,0.0,966.070007,SmaCross,849,736465.9999999999,Broker,849,9484.21,10450.279999999999,BuySell,849,,,Trades - Net Profit/Loss,849,,
850,AMZN,850,2017-05-17 23:59:59.999989,954.7,960.4,944.12,944.76,5145600.0,0.0,944.76001,SmaCross,850,736466.9999999999,Broker,850,9484.21,10428.97,BuySell,850,,,Trades - Net Profit/Loss,850,,
851,AMZN,851,2017-05-18 23:59:59.999989,944.8,962.75,944.76,958.49,3939300.0,0.0,958.48999,SmaCross,851,736467.9999999999,Broker,851,9484.21,10442.699999999999,BuySell,851,,,Trades - Net Profit/Loss,851,,
852,AMZN,852,2017-05-19 23:59:59.999989,962.84,968.92,959.72,959.84,3972100.0,0.0,959.840027,SmaCross,852,736468.9999999999,Broker,852,9484.21,10444.05,BuySell,852,,,Trades - Net Profit/Loss,852,,
853,AMZN,853,2017-05-22 23:59:59.999989,964.0,971.38,962.9,970.67,2642200.0,0.0,970.669983,SmaCross,853,736471.9999999999,Broker,853,9484.21,10454.88,BuySell,853,,,Trades - Net Profit/Loss,853,,
854,AMZN,854,2017-05-23 23:59:59.999989,975.02,975.2,966.85,971.54,2415600.0,0.0,971.539978,SmaCross,854,736472.9999999999,Broker,854,9484.21,10455.75,BuySell,854,,,Trades - Net Profit/Loss,854,,
855,AMZN,855,2017-05-24 23:59:59.999989,976.0,981.0,970.23,980.35,2446000.0,0.0,980.349976,SmaCross,855,736473.9999999999,Broker,855,9484.21,10464.56,BuySell,855,,,Trades - Net Profit/Loss,855,,
856,AMZN,856,2017-05-25 23:59:59.999989,984.85,999.0,982.11,993.38,4822000.0,0.0,993.380005,SmaCross,856,736474.9999999999,Broker,856,9484.21,10477.589999999998,BuySell,856,,,Trades - Net Profit/Loss,856,,
857,AMZN,857,2017-05-26 23:59:59.999989,995.0,998.65,989.25,995.78,3469200.0,0.0,995.780029,SmaCross,857,736475.9999999999,Broker,857,9484.21,10479.99,BuySell,857,,,Trades - Net Profit/Loss,857,,
858,AMZN,858,2017-05-30 23:59:59.999989,996.51,1001.2,995.52,996.7,3263100.0,0.0,996.700012,SmaCross,858,736479.9999999999,Broker,858,9484.21,10480.91,BuySell,858,,,Trades - Net Profit/Loss,858,,
859,AMZN,859,2017-05-31 23:59:59.999989,1000.0,1000.12,982.16,994.62,3913100.0,0.0,994.619995,SmaCross,859,736480.9999999999,Broker,859,9484.21,10478.83,BuySell,859,,,Trades - Net Profit/Loss,859,,
860,AMZN,860,2017-06-01 23:59:59.999989,998.59,998.99,991.37,995.95,2454800.0,0.0,995.950012,SmaCross,860,736481.9999999999,Broker,860,9484.21,10480.16,BuySell,860,,,Trades - Net Profit/Loss,860,,
861,AMZN,861,2017-06-02 23:59:59.999989,998.99,1008.48,995.67,1006.73,3752300.0,0.0,1006.72998,SmaCross,861,736482.9999999999,Broker,861,9484.21,10490.939999999999,BuySell,861,,,Trades - Net Profit/Loss,861,,
862,AMZN,862,2017-06-05 23:59:59.999989,1007.23,1013.21,1003.51,1011.34,2719900.0,0.0,1011.340027,SmaCross,862,736485.9999999999,Broker,862,9484.21,10495.55,BuySell,862,,,Trades - Net Profit/Loss,862,,
863,AMZN,863,2017-06-06 23:59:59.999989,1012.0,1016.5,1001.25,1003.0,3346400.0,0.0,1003.0,SmaCross,863,736486.9999999999,Broker,863,9484.21,10487.21,BuySell,863,,,Trades - Net Profit/Loss,863,,
864,AMZN,864,2017-06-07 23:59:59.999989,1005.95,1010.25,1002.0,1010.07,2823000.0,0.0,1010.070007,SmaCross,864,736487.9999999999,Broker,864,9484.21,10494.279999999999,BuySell,864,,,Trades - Net Profit/Loss,864,,
865,AMZN,865,2017-06-08 23:59:59.999989,1012.06,1013.61,1006.11,1010.27,2767900.0,0.0,1010.27002,SmaCross,865,736488.9999999999,Broker,865,9484.21,10494.48,BuySell,865,,,Trades - Net Profit/Loss,865,,
866,AMZN,866,2017-06-09 23:59:59.999989,1012.5,1012.99,927.0,978.31,7647700.0,0.0,978.309998,SmaCross,866,736489.9999999999,Broker,866,9484.21,10462.519999999999,BuySell,866,,,Trades - Net Profit/Loss,866,,
867,AMZN,867,2017-06-12 23:59:59.999989,967.0,975.95,945.0,964.91,9447200.0,0.0,964.909973,SmaCross,867,736492.9999999999,Broker,867,9484.21,10449.119999999999,BuySell,867,,,Trades - Net Profit/Loss,867,,
868,AMZN,868,2017-06-13 23:59:59.999989,977.99,984.5,966.1,980.79,4580000.0,0.0,980.789978,SmaCross,868,736493.9999999999,Broker,868,9484.21,10465.0,BuySell,868,,,Trades - Net Profit/Loss,868,,
869,AMZN,869,2017-06-14 23:59:59.999989,988.59,990.34,966.71,976.47,3974900.0,0.0,976.469971,SmaCross,869,736494.9999999999,Broker,869,9484.21,10460.679999999998,BuySell,869,,,Trades - Net Profit/Loss,869,,
870,AMZN,870,2017-06-15 23:59:59.999989,958.7,965.73,950.86,964.17,5373900.0,0.0,964.169983,SmaCross,870,736495.9999999999,Broker,870,9484.21,10448.38,BuySell,870,,,Trades - Net Profit/Loss,870,,
871,AMZN,871,2017-06-16 23:59:59.999989,996.0,999.75,982.0,987.71,11472700.0,0.0,987.710022,SmaCross,871,736496.9999999999,Broker,871,9484.21,10471.919999999998,BuySell,871,,,Trades - Net Profit/Loss,871,,
872,AMZN,872,2017-06-19 23:59:59.999989,1017.0,1017.0,989.9,995.17,5043400.0,0.0,995.169983,SmaCross,872,736499.9999999999,Broker,872,9484.21,10479.38,BuySell,872,,,Trades - Net Profit/Loss,872,,
873,AMZN,873,2017-06-20 23:59:59.999989,998.0,1004.88,992.02,992.59,4076800.0,0.0,992.590027,SmaCross,873,736500.9999999999,Broker,873,9484.21,10476.8,BuySell,873,,,Trades - Net Profit/Loss,873,,
874,AMZN,874,2017-06-21 23:59:59.999989,998.7,1002.72,992.65,1002.23,2922500.0,0.0,1002.22998,SmaCross,874,736501.9999999999,Broker,874,9484.21,10486.439999999999,BuySell,874,,,Trades - Net Profit/Loss,874,,
875,AMZN,875,2017-06-22 23:59:59.999989,1002.23,1006.96,997.2,1001.3,2253400.0,0.0,1001.299988,SmaCross,875,736502.9999999999,Broker,875,9484.21,10485.509999999998,BuySell,875,,,Trades - Net Profit/Loss,875,,
876,AMZN,876,2017-06-23 23:59:59.999989,1002.54,1004.62,998.02,1003.74,2879100.0,0.0,1003.73999,SmaCross,876,736503.9999999999,Broker,876,9484.21,10487.949999999999,BuySell,876,,,Trades - Net Profit/Loss,876,,
877,AMZN,877,2017-06-26 23:59:59.999989,1008.5,1009.8,992.0,993.98,3386200.0,0.0,993.97998,SmaCross,877,736506.9999999999,Broker,877,9484.21,10478.189999999999,BuySell,877,,,Trades - Net Profit/Loss,877,,
878,AMZN,878,2017-06-27 23:59:59.999989,990.69,998.8,976.0,976.78,3782400.0,0.0,976.780029,SmaCross,878,736507.9999999999,Broker,878,9484.21,10460.99,BuySell,878,,,Trades - Net Profit/Loss,878,,
879,AMZN,879,2017-06-28 23:59:59.999989,978.55,990.68,969.21,990.33,3737600.0,0.0,990.330017,SmaCross,879,736508.9999999999,Broker,879,9484.21,10474.539999999999,BuySell,879,,,Trades - Net Profit/Loss,879,,
880,AMZN,880,2017-06-29 23:59:59.999989,979.0,987.56,965.25,975.93,4303000.0,0.0,975.929993,SmaCross,880,736509.9999999999,Broker,880,9484.21,10460.14,BuySell,880,,,Trades - Net Profit/Loss,880,,
881,AMZN,881,2017-06-30 23:59:59.999989,980.12,983.47,967.61,968.0,3390300.0,0.0,968.0,SmaCross,881,736510.9999999999,Broker,881,9484.21,10452.21,BuySell,881,,,Trades - Net Profit/Loss,881,,
882,AMZN,882,2017-07-03 23:59:59.999989,972.79,974.49,951.0,953.66,2909100.0,0.0,953.659973,SmaCross,882,736513.9999999999,Broker,882,9484.21,10437.869999999999,BuySell,882,,,Trades - Net Profit/Loss,882,,
883,AMZN,883,2017-07-05 23:59:59.999989,961.53,975.0,955.25,971.4,3653000.0,0.0,971.400024,SmaCross,883,736515.9999999999,Broker,883,10445.74,10445.74,BuySell,883,,989.6249999999999,Trades - Net Profit/Loss,883,163.52999999999997,
884,AMZN,884,2017-07-06 23:59:59.999989,964.66,974.4,959.02,965.14,3259600.0,0.0,965.140015,SmaCross,884,736516.9999999999,Broker,884,10445.74,10445.74,BuySell,884,,,Trades - Net Profit/Loss,884,,
885,AMZN,885,2017-07-07 23:59:59.999989,969.55,980.11,969.14,978.76,2643400.0,0.0,978.76001,SmaCross,885,736517.9999999999,Broker,885,10445.74,10445.74,BuySell,885,,,Trades - Net Profit/Loss,885,,
886,AMZN,886,2017-07-10 23:59:59.999989,985.0,999.44,983.5,996.47,3546300.0,0.0,996.469971,SmaCross,886,736520.9999999999,Broker,886,10445.74,10445.74,BuySell,886,,,Trades - Net Profit/Loss,886,,
887,AMZN,887,2017-07-11 23:59:59.999989,993.0,995.99,983.72,994.13,2982700.0,0.0,994.130005,SmaCross,887,736521.9999999999,Broker,887,10445.74,10445.74,BuySell,887,,,Trades - Net Profit/Loss,887,,
888,AMZN,888,2017-07-12 23:59:59.999989,1000.65,1008.55,998.1,1006.51,3608600.0,0.0,1006.51001,SmaCross,888,736522.9999999999,Broker,888,10445.74,10445.74,BuySell,888,,,Trades - Net Profit/Loss,888,,
889,AMZN,889,2017-07-13 23:59:59.999989,1004.62,1006.88,995.9,1000.63,2880800.0,0.0,1000.630005,SmaCross,889,736523.9999999999,Broker,889,10445.74,10445.74,BuySell,889,,,Trades - Net Profit/Loss,889,,
890,AMZN,890,2017-07-14 23:59:59.999989,1002.4,1004.45,996.89,1001.81,2102500.0,0.0,1001.809998,SmaCross,890,736524.9999999999,Broker,890,10445.74,10445.74,BuySell,890,,,Trades - Net Profit/Loss,890,,
891,AMZN,891,2017-07-17 23:59:59.999989,1004.69,1014.75,1003.81,1010.04,3712600.0,0.0,1010.039978,SmaCross,891,736527.9999999999,Broker,891,10445.74,10445.74,BuySell,891,,,Trades - Net Profit/Loss,891,,
892,AMZN,892,2017-07-18 23:59:59.999989,1006.0,1026.03,1004.0,1024.45,4007600.0,0.0,1024.449951,SmaCross,892,736528.9999999999,Broker,892,10445.74,10445.74,BuySell,892,,,Trades - Net Profit/Loss,892,,
893,AMZN,893,2017-07-19 23:59:59.999989,1025.0,1031.59,1022.5,1026.87,2964000.0,0.0,1026.869995,SmaCross,893,736529.9999999999,Broker,893,9420.74,10447.61,BuySell,893,1007.1625,,Trades - Net Profit/Loss,893,,
894,AMZN,894,2017-07-20 23:59:59.999989,1031.59,1034.97,1022.52,1028.7,3097500.0,0.0,1028.699951,SmaCross,894,736530.9999999999,Broker,894,9420.74,10449.44,BuySell,894,,,Trades - Net Profit/Loss,894,,
895,AMZN,895,2017-07-21 23:59:59.999989,1021.28,1026.1,1011.0,1025.67,2734600.0,0.0,1025.670044,SmaCross,895,736531.9999999999,Broker,895,9420.74,10446.41,BuySell,895,,,Trades - Net Profit/Loss,895,,
896,AMZN,896,2017-07-24 23:59:59.999989,1028.34,1043.01,1027.43,1038.95,3288000.0,0.0,1038.949951,SmaCross,896,736534.9999999999,Broker,896,9420.74,10459.69,BuySell,896,,,Trades - Net Profit/Loss,896,,
897,AMZN,897,2017-07-25 23:59:59.999989,1038.05,1043.33,1032.48,1039.87,2447600.0,0.0,1039.869995,SmaCross,897,736535.9999999999,Broker,897,9420.74,10460.61,BuySell,897,,,Trades - Net Profit/Loss,897,,
898,AMZN,898,2017-07-26 23:59:59.999989,1043.2,1053.2,1043.2,1052.8,2921300.0,0.0,1052.800049,SmaCross,898,736536.9999999999,Broker,898,9420.74,10473.539999999999,BuySell,898,,,Trades - Net Profit/Loss,898,,
899,AMZN,899,2017-07-27 23:59:59.999989,1069.55,1083.31,1040.18,1046.0,10991700.0,0.0,1046.0,SmaCross,899,736537.9999999999,Broker,899,9420.74,10466.74,BuySell,899,,,Trades - Net Profit/Loss,899,,
900,AMZN,900,2017-07-28 23:59:59.999989,1012.14,1032.85,1001.0,1020.04,7709400.0,0.0,1020.039978,SmaCross,900,736538.9999999999,Broker,900,9420.74,10440.779999999999,BuySell,900,,,Trades - Net Profit/Loss,900,,
901,AMZN,901,2017-07-31 23:59:59.999989,1019.05,1019.05,987.02,987.78,7352100.0,0.0,987.780029,SmaCross,901,736541.9999999999,Broker,901,9420.74,10408.52,BuySell,901,,,Trades - Net Profit/Loss,901,,
902,AMZN,902,2017-08-01 23:59:59.999989,996.11,1006.4,991.58,996.19,4572600.0,0.0,996.190002,SmaCross,902,736542.9999999999,Broker,902,9420.74,10416.93,BuySell,902,,,Trades - Net Profit/Loss,902,,
903,AMZN,903,2017-08-02 23:59:59.999989,1001.77,1003.21,981.73,995.89,4070000.0,0.0,995.890015,SmaCross,903,736543.9999999999,Broker,903,9420.74,10416.63,BuySell,903,,,Trades - Net Profit/Loss,903,,
904,AMZN,904,2017-08-03 23:59:59.999989,999.47,999.5,984.59,986.92,3255800.0,0.0,986.919983,SmaCross,904,736544.9999999999,Broker,904,9420.74,10407.66,BuySell,904,,,Trades - Net Profit/Loss,904,,
905,AMZN,905,2017-08-04 23:59:59.999989,989.68,991.67,982.0,987.58,2730300.0,0.0,987.580017,SmaCross,905,736545.9999999999,Broker,905,9420.74,10408.32,BuySell,905,,,Trades - Net Profit/Loss,905,,
906,AMZN,906,2017-08-07 23:59:59.999989,990.65,995.0,987.14,992.27,2676600.0,0.0,992.27002,SmaCross,906,736548.9999999999,Broker,906,9420.74,10413.01,BuySell,906,,,Trades - Net Profit/Loss,906,,
907,AMZN,907,2017-08-08 23:59:59.999989,994.35,996.28,985.79,989.84,2902800.0,0.0,989.840027,SmaCross,907,736549.9999999999,Broker,907,9420.74,10410.58,BuySell,907,,,Trades - Net Profit/Loss,907,,
908,AMZN,908,2017-08-09 23:59:59.999989,982.6,988.0,975.27,982.01,3569700.0,0.0,982.01001,SmaCross,908,736550.9999999999,Broker,908,9420.74,10402.75,BuySell,908,,,Trades - Net Profit/Loss,908,,
909,AMZN,909,2017-08-10 23:59:59.999989,976.3,979.86,954.68,956.92,5684100.0,0.0,956.919983,SmaCross,909,736551.9999999999,Broker,909,10397.039999999999,10397.039999999999,BuySell,909,,994.5578999999999,Trades - Net Profit/Loss,909,,-48.700000000000045
910,AMZN,910,2017-08-11 23:59:59.999989,960.0,970.39,951.38,967.99,3468000.0,0.0,967.98999,SmaCross,910,736552.9999999999,Broker,910,10397.039999999999,10397.039999999999,BuySell,910,,,Trades - Net Profit/Loss,910,,
911,AMZN,911,2017-08-14 23:59:59.999989,978.41,985.5,976.19,983.3,3172900.0,0.0,983.299988,SmaCross,911,736555.9999999999,Broker,911,10397.039999999999,10397.039999999999,BuySell,911,,,Trades - Net Profit/Loss,911,,
912,AMZN,912,2017-08-15 23:59:59.999989,988.9,991.74,982.0,982.74,2549300.0,0.0,982.73999,SmaCross,912,736556.9999999999,Broker,912,10397.039999999999,10397.039999999999,BuySell,912,,,Trades - Net Profit/Loss,912,,
913,AMZN,913,2017-08-16 23:59:59.999989,981.65,986.46,973.22,978.18,3132100.0,0.0,978.179993,SmaCross,913,736557.9999999999,Broker,913,10397.039999999999,10397.039999999999,BuySell,913,,,Trades - Net Profit/Loss,913,,
914,AMZN,914,2017-08-17 23:59:59.999989,977.84,977.84,960.32,960.57,3512400.0,0.0,960.570007,SmaCross,914,736558.9999999999,Broker,914,10397.039999999999,10397.039999999999,BuySell,914,,,Trades - Net Profit/Loss,914,,
915,AMZN,915,2017-08-18 23:59:59.999989,961.4,965.43,954.65,958.47,3284800.0,0.0,958.469971,SmaCross,915,736559.9999999999,Broker,915,10397.039999999999,10397.039999999999,BuySell,915,,,Trades - Net Profit/Loss,915,,
